id,label,geonames/0/label,geonames/0/uri,geonames/0/superclass_uri,wordnet/labelsense,wordnet/labelsense_n,wordnet/synsets/0/uri,wordnet/synsets/0/tagcount,wordnet/synsets/0/superclass_uri,dbpedia/0/label,dbpedia/0/uri,dbpedia/0/superclass_uri,wordnet/synsets/1/uri,wordnet/synsets/1/tagcount,wordnet/synsets/1/superclass_uri,wordnet/synsets/2/uri,wordnet/synsets/2/tagcount,wordnet/synsets/2/superclass_uri,geonames/1/label,geonames/1/uri,geonames/1/superclass_uri,geonames/2/label,geonames/2/uri,geonames/2/superclass_uri,wordnet/synsets/3/uri,wordnet/synsets/3/tagcount,wordnet/synsets/3/superclass_uri,wordnet/synsets/4/uri,wordnet/synsets/4/tagcount,wordnet/synsets/4/superclass_uri,dbpedia/1/label,dbpedia/1/uri,dbpedia/1/superclass_uri
pv1030,mineral vein,,,,http://wordnet-rdf.princeton.edu/wn31/mineral+vein-n,1,http://wordnet-rdf.princeton.edu/wn31/109493352-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1031,mining area,mining area,http://www.geonames.org/ontology#L.MNA,http://www.geonames.org/ontology#L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1032,mining camp,mining camp,http://www.geonames.org/ontology#S.CMPMN,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1033,ministry,,,,http://wordnet-rdf.princeton.edu/wn31/ministry-n,4,http://wordnet-rdf.princeton.edu/wn31/103775851-n,1,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1034,minster,,,,http://wordnet-rdf.princeton.edu/wn31/minster-n,1,http://wordnet-rdf.princeton.edu/wn31/103777610-n,0,http://wordnet-rdf.princeton.edu/wn31/102987516-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1035,mission,mission,http://www.geonames.org/ontology#S.MSSN,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1036,moat,moat,http://www.geonames.org/ontology#U.MOTU,http://www.geonames.org/ontology#U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1037,mobile canteen,,,,http://wordnet-rdf.princeton.edu/wn31/mobile+canteen-n,1,http://wordnet-rdf.princeton.edu/wn31/102956110-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1038,mole,mole,http://www.geonames.org/ontology#S.MOLE,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1039,molehill,,,,http://wordnet-rdf.princeton.edu/wn31/molehill-n,1,http://wordnet-rdf.princeton.edu/wn31/109380243-n,0,http://wordnet-rdf.princeton.edu/wn31/109349568-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1040,monastery,monastery,http://www.geonames.org/ontology#S.MSTY,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/monastery-n,1,http://wordnet-rdf.princeton.edu/wn31/103786777-n,1,http://wordnet-rdf.princeton.edu/wn31/104081060-n,monastery,http://dbpedia.org/ontology/Monastery,http://dbpedia.org/ontology/ReligiousBuilding,,,,,,,,,,,,,,,,,,,,,
pv1041,monocline,,,,http://wordnet-rdf.princeton.edu/wn31/monocline-n,1,http://wordnet-rdf.princeton.edu/wn31/109380344-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1042,monument,monument,http://www.geonames.org/ontology#S.MNMT,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/monument-n,3,http://wordnet-rdf.princeton.edu/wn31/104083825-n,0,http://wordnet-rdf.princeton.edu/wn31/102925268-n,monument,http://dbpedia.org/ontology/Monument,http://dbpedia.org/ontology/Place,http://wordnet-rdf.princeton.edu/wn31/108617999-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,
pv1043,moor,moor(s),http://www.geonames.org/ontology#H.MOOR,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/moor-n,1,http://wordnet-rdf.princeton.edu/wn31/109381648-n,0,http://wordnet-rdf.princeton.edu/wn31/109416498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1044,moorland,,,,http://wordnet-rdf.princeton.edu/wn31/moorland-n,1,http://wordnet-rdf.princeton.edu/wn31/109381648-n,0,http://wordnet-rdf.princeton.edu/wn31/109416498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1045,moraine,moraine,http://www.geonames.org/ontology#T.MRN,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1046,morgue,,,,http://wordnet-rdf.princeton.edu/wn31/morgue-n,1,http://wordnet-rdf.princeton.edu/wn31/103791032-n,1,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1047,mortuary,,,,http://wordnet-rdf.princeton.edu/wn31/mortuary-n,1,http://wordnet-rdf.princeton.edu/wn31/103791032-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1048,mosk,,,,,,,,,mosk,http://dbpedia.org/ontology/Mosque,http://dbpedia.org/ontology/ReligiousBuilding,,,,,,,,,,,,,,,,,,,,,
pv1049,mosque,mosque,http://www.geonames.org/ontology#S.MSQE,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/mosque-n,1,http://wordnet-rdf.princeton.edu/wn31/103793728-n,0,http://wordnet-rdf.princeton.edu/wn31/103959692-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1050,motel,,,,http://wordnet-rdf.princeton.edu/wn31/motel-n,1,http://wordnet-rdf.princeton.edu/wn31/103794031-n,1,http://wordnet-rdf.princeton.edu/wn31/103796288-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1051,motor hotel,,,,http://wordnet-rdf.princeton.edu/wn31/motor+hotel-n,1,http://wordnet-rdf.princeton.edu/wn31/103796288-n,0,http://wordnet-rdf.princeton.edu/wn31/103547513-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1052,motor inn,,,,http://wordnet-rdf.princeton.edu/wn31/motor+inn-n,1,http://wordnet-rdf.princeton.edu/wn31/103796288-n,0,http://wordnet-rdf.princeton.edu/wn31/103547513-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1053,motor lodge,,,,http://wordnet-rdf.princeton.edu/wn31/motor+lodge-n,1,http://wordnet-rdf.princeton.edu/wn31/103796288-n,0,http://wordnet-rdf.princeton.edu/wn31/103547513-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1054,mound,mound,http://www.geonames.org/ontology#U.MNDU,http://www.geonames.org/ontology#U,http://wordnet-rdf.princeton.edu/wn31/mound-n,5,http://wordnet-rdf.princeton.edu/wn31/109349568-n,1,http://wordnet-rdf.princeton.edu/wn31/109325914-n,,,,,,,,,,mound(s),http://www.geonames.org/ontology#T.MND,http://www.geonames.org/ontology#T,,,,,,,,,,,,
pv1055,mount,,,,http://wordnet-rdf.princeton.edu/wn31/mount-n,5,http://wordnet-rdf.princeton.edu/wn31/109382700-n,0,http://wordnet-rdf.princeton.edu/wn31/109389214-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1056,mountain,mountain,http://www.geonames.org/ontology#U.MTU,http://www.geonames.org/ontology#U,http://wordnet-rdf.princeton.edu/wn31/mountain-n,2,http://wordnet-rdf.princeton.edu/wn31/109382700-n,17,http://wordnet-rdf.princeton.edu/wn31/109389214-n,mountain,http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/NaturalPlace,,,,,,,mountain,http://www.geonames.org/ontology#T.MT,http://www.geonames.org/ontology#T,,,,,,,,,,mountain,http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/Place
pv1057,mountain chain,,,,http://wordnet-rdf.princeton.edu/wn31/mountain+chain-n,1,http://wordnet-rdf.princeton.edu/wn31/109426609-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1058,mountain pass,,,,,,,,,mountain pass,http://dbpedia.org/ontology/MountainPass,http://dbpedia.org/ontology/Place,,,,,,,,,,,,,,,,,,,,,
pv1059,mountain peak,,,,http://wordnet-rdf.princeton.edu/wn31/mountain+peak-n,1,http://wordnet-rdf.princeton.edu/wn31/109383019-n,0,http://wordnet-rdf.princeton.edu/wn31/108635538-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1060,mountain range,,,,http://wordnet-rdf.princeton.edu/wn31/mountain+range-n,1,http://wordnet-rdf.princeton.edu/wn31/109426609-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,mountain range,http://dbpedia.org/ontology/MountainRange,http://dbpedia.org/ontology/NaturalPlace,,,,,,,,,,,,,,,,,,,,,
pv1061,mountains,mountains,http://www.geonames.org/ontology#T.MTS,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,mountains,http://www.geonames.org/ontology#U.MTSU,http://www.geonames.org/ontology#U,,,,,,,,,,,,
pv1062,mountainside,,,,http://wordnet-rdf.princeton.edu/wn31/mountainside-n,1,http://wordnet-rdf.princeton.edu/wn31/109384414-n,2,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1063,mouth,,,,http://wordnet-rdf.princeton.edu/wn31/mouth-n,8,http://wordnet-rdf.princeton.edu/wn31/109385213-n,2,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1064,movie house,,,,http://wordnet-rdf.princeton.edu/wn31/movie+house-n,1,http://wordnet-rdf.princeton.edu/wn31/103036237-n,1,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1065,movie theater,,,,http://wordnet-rdf.princeton.edu/wn31/movie+theater-n,1,http://wordnet-rdf.princeton.edu/wn31/103036237-n,1,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1066,movie theatre,,,,http://wordnet-rdf.princeton.edu/wn31/movie+theatre-n,1,http://wordnet-rdf.princeton.edu/wn31/103036237-n,0,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1067,mud flat,mud flat(s),http://www.geonames.org/ontology#H.FLTM,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/mud+flat-n,1,http://wordnet-rdf.princeton.edu/wn31/108618174-n,1,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1068,mud puddle,,,,http://wordnet-rdf.princeton.edu/wn31/mud+puddle-n,1,http://wordnet-rdf.princeton.edu/wn31/109385717-n,0,http://wordnet-rdf.princeton.edu/wn31/109420482-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1069,mull,,,,http://wordnet-rdf.princeton.edu/wn31/mull-n,1,http://wordnet-rdf.princeton.edu/wn31/109385842-n,0,http://wordnet-rdf.princeton.edu/wn31/109422467-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1070,multiplex,,,,http://wordnet-rdf.princeton.edu/wn31/multiplex-n,2,http://wordnet-rdf.princeton.edu/wn31/103804504-n,0,http://wordnet-rdf.princeton.edu/wn31/103036237-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1071,municipality,,,,http://wordnet-rdf.princeton.edu/wn31/municipality-n,2,http://wordnet-rdf.princeton.edu/wn31/108643858-n,0,http://wordnet-rdf.princeton.edu/wn31/108693705-n,municipality,http://dbpedia.org/ontology/Municipality,http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,,,,,,,,,,,,,,,,,,,municipality,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace
pv1072,munitions plant,munitions plant,http://www.geonames.org/ontology#S.MFGM,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1073,museum,museum,http://www.geonames.org/ontology#S.MUS,http://www.geonames.org/ontology#S,,,,,,museum,http://dbpedia.org/ontology/Museum,http://dbpedia.org/ontology/Building,,,,,,,,,,,,,,,,,,,,,
pv1074,music hall,,,,http://wordnet-rdf.princeton.edu/wn31/music+hall-n,2,http://wordnet-rdf.princeton.edu/wn31/103807073-n,1,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1075,music school,,,,http://wordnet-rdf.princeton.edu/wn31/music+school-n,2,http://wordnet-rdf.princeton.edu/wn31/103807211-n,0,http://wordnet-rdf.princeton.edu/wn31/103096770-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1076,musjid,,,,http://wordnet-rdf.princeton.edu/wn31/musjid-n,1,http://wordnet-rdf.princeton.edu/wn31/103730247-n,0,http://wordnet-rdf.princeton.edu/wn31/103959692-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1077,narco-state,,,,http://wordnet-rdf.princeton.edu/wn31/narco-state-n,1,http://wordnet-rdf.princeton.edu/wn31/108530489-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1078,narrow,,,,http://wordnet-rdf.princeton.edu/wn31/narrow-n,1,http://wordnet-rdf.princeton.edu/wn31/109388760-n,0,http://wordnet-rdf.princeton.edu/wn31/109469019-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1079,narrows,narrows,http://www.geonames.org/ontology#H.NRWS,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1080,national capital,,,,http://wordnet-rdf.princeton.edu/wn31/national+capital-n,1,http://wordnet-rdf.princeton.edu/wn31/108709407-n,0,http://wordnet-rdf.princeton.edu/wn31/108542298-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1081,national park,,,,http://wordnet-rdf.princeton.edu/wn31/national+park-n,1,http://wordnet-rdf.princeton.edu/wn31/108618548-n,1,http://wordnet-rdf.princeton.edu/wn31/108632724-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1082,natural depression,,,,http://wordnet-rdf.princeton.edu/wn31/natural+depression-n,1,http://wordnet-rdf.princeton.edu/wn31/109388914-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1083,natural elevation,,,,http://wordnet-rdf.princeton.edu/wn31/natural+elevation-n,1,http://wordnet-rdf.princeton.edu/wn31/109389214-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1084,natural place,,,,,,,,,natural place,http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Place,,,,,,,,,,,,,,,,,,,,,
pv1085,natural region,,,,,,,,,natural region,http://dbpedia.org/ontology/NaturalRegion,http://dbpedia.org/ontology/Region,,,,,,,,,,,,,,,,,,,,,
pv1086,natural spring,,,,http://wordnet-rdf.princeton.edu/wn31/natural+spring-n,1,http://wordnet-rdf.princeton.edu/wn31/109466357-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1087,natural tunnel,natural tunnel,http://www.geonames.org/ontology#R.TNLN,http://www.geonames.org/ontology#R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1088,nature reserve,nature reserve,http://www.geonames.org/ontology#L.RESN,http://www.geonames.org/ontology#L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1089,naval base,naval base,http://www.geonames.org/ontology#L.NVB,http://www.geonames.org/ontology#L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1090,navigation canal,navigation canal(s),http://www.geonames.org/ontology#H.CNLN,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1091,navigation channel,navigation channel,http://www.geonames.org/ontology#H.CHNN,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1092,neck,,,,http://wordnet-rdf.princeton.edu/wn31/neck-n,5,http://wordnet-rdf.princeton.edu/wn31/109390630-n,0,http://wordnet-rdf.princeton.edu/wn31/109357302-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1093,necropolis,,,,http://wordnet-rdf.princeton.edu/wn31/necropolis-n,1,http://wordnet-rdf.princeton.edu/wn31/108538806-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1094,neritic zone,,,,http://wordnet-rdf.princeton.edu/wn31/neritic+zone-n,1,http://wordnet-rdf.princeton.edu/wn31/109391936-n,0,http://wordnet-rdf.princeton.edu/wn31/109399438-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1095,nerve center,,,,http://wordnet-rdf.princeton.edu/wn31/nerve+center-n,2,http://wordnet-rdf.princeton.edu/wn31/108531522-n,0,http://wordnet-rdf.princeton.edu/wn31/108531106-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1096,nerve centre,,,,http://wordnet-rdf.princeton.edu/wn31/nerve+centre-n,2,http://wordnet-rdf.princeton.edu/wn31/108531522-n,0,http://wordnet-rdf.princeton.edu/wn31/108531106-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1097,ness,,,,http://wordnet-rdf.princeton.edu/wn31/ness-n,1,http://wordnet-rdf.princeton.edu/wn31/109256622-n,0,http://wordnet-rdf.princeton.edu/wn31/109357302-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1098,nesting place,,,,http://wordnet-rdf.princeton.edu/wn31/nesting+place-n,1,http://wordnet-rdf.princeton.edu/wn31/108628532-n,1,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1099,new town,,,,http://wordnet-rdf.princeton.edu/wn31/new+town-n,1,http://wordnet-rdf.princeton.edu/wn31/108644097-n,0,http://wordnet-rdf.princeton.edu/wn31/108693705-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1100,new world,,,,http://wordnet-rdf.princeton.edu/wn31/New+World-n,1,http://wordnet-rdf.princeton.edu/wn31/108700127-n,0,http://wordnet-rdf.princeton.edu/wn31/108600622-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1101,nickel mine,nickel mine(s),http://www.geonames.org/ontology#S.MNNI,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1102,northern europe,,,,http://wordnet-rdf.princeton.edu/wn31/northern+Europe-n,1,http://wordnet-rdf.princeton.edu/wn31/108778226-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1103,"noteworthy part of a building (facade, chimney, etc.)",,,,,,,,,"Noteworthy part of a building (facade, chimney, etc.)",http://dbpedia.org/ontology/NoteworthyPartOfBuilding,http://dbpedia.org/ontology/ArchitecturalStructure,,,,,,,,,,,,,,,,,,,,,
pv1104,novitiate,novitiate,http://www.geonames.org/ontology#S.NOV,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1105,nullah,,,,http://wordnet-rdf.princeton.edu/wn31/nullah-n,1,http://wordnet-rdf.princeton.edu/wn31/109398518-n,0,http://wordnet-rdf.princeton.edu/wn31/109491734-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1106,nunatak,nunatak,http://www.geonames.org/ontology#T.NTK,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1107,nunataks,nunataks,http://www.geonames.org/ontology#T.NTKS,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1108,nunnery,,,,http://wordnet-rdf.princeton.edu/wn31/nunnery-n,1,http://wordnet-rdf.princeton.edu/wn31/103841373-n,0,http://wordnet-rdf.princeton.edu/wn31/103104105-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1109,nursery(-ies),nursery(-ies),http://www.geonames.org/ontology#S.NSY,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1110,nut house,,,,http://wordnet-rdf.princeton.edu/wn31/nut+house-n,1,http://wordnet-rdf.princeton.edu/wn31/102823933-n,0,http://wordnet-rdf.princeton.edu/wn31/103752065-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1111,nuthouse,,,,http://wordnet-rdf.princeton.edu/wn31/nuthouse-n,1,http://wordnet-rdf.princeton.edu/wn31/102823933-n,1,http://wordnet-rdf.princeton.edu/wn31/103752065-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1112,oasis,,,,http://wordnet-rdf.princeton.edu/wn31/oasis-n,2,http://wordnet-rdf.princeton.edu/wn31/108523517-n,0,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1113,oasis(-es),oasis(-es),http://www.geonames.org/ontology#L.OAS,http://www.geonames.org/ontology#L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1114,oast house,,,,http://wordnet-rdf.princeton.edu/wn31/oast+house-n,1,http://wordnet-rdf.princeton.edu/wn31/103843218-n,0,http://wordnet-rdf.princeton.edu/wn31/103550330-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1115,observation point,observation point,http://www.geonames.org/ontology#S.OBPT,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1116,observatory,observatory,http://www.geonames.org/ontology#S.OBS,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/observatory-n,2,http://wordnet-rdf.princeton.edu/wn31/103845191-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1117,occident,,,,http://wordnet-rdf.princeton.edu/wn31/occident-n,1,http://wordnet-rdf.princeton.edu/wn31/108700127-n,0,http://wordnet-rdf.princeton.edu/wn31/108600622-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1118,ocean,ocean,http://www.geonames.org/ontology#H.OCN,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/ocean-n,2,http://wordnet-rdf.princeton.edu/wn31/109399110-n,8,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1119,ocean bottom,,,,http://wordnet-rdf.princeton.edu/wn31/ocean+bottom-n,1,http://wordnet-rdf.princeton.edu/wn31/109399438-n,0,http://wordnet-rdf.princeton.edu/wn31/109240545-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1120,ocean floor,,,,http://wordnet-rdf.princeton.edu/wn31/ocean+floor-n,1,http://wordnet-rdf.princeton.edu/wn31/109399438-n,1,http://wordnet-rdf.princeton.edu/wn31/109240545-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1121,oceanfront,,,,http://wordnet-rdf.princeton.edu/wn31/oceanfront-n,1,http://wordnet-rdf.princeton.edu/wn31/109399698-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1122,oceanic abyss,,,,http://wordnet-rdf.princeton.edu/wn31/oceanic+abyss-n,1,http://wordnet-rdf.princeton.edu/wn31/109484445-n,0,http://wordnet-rdf.princeton.edu/wn31/109388914-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1123,office block,,,,http://wordnet-rdf.princeton.edu/wn31/office+block-n,1,http://wordnet-rdf.princeton.edu/wn31/103847532-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1124,office building,office building,http://www.geonames.org/ontology#S.BLDO,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/office+building-n,1,http://wordnet-rdf.princeton.edu/wn31/103847532-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1125,offing,,,,http://wordnet-rdf.princeton.edu/wn31/offing-n,2,http://wordnet-rdf.princeton.edu/wn31/109400037-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1126,oil camp,oil camp,http://www.geonames.org/ontology#S.CMPO,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1127,oil palm plantation,oil palm plantation,http://www.geonames.org/ontology#S.ESTO,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1128,oil pipeline,oil pipeline,http://www.geonames.org/ontology#R.OILP,http://www.geonames.org/ontology#R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1129,oil pipeline junction,oil pipeline junction,http://www.geonames.org/ontology#S.OILJ,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1130,oil pipeline terminal,oil pipeline terminal,http://www.geonames.org/ontology#S.TRMO,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1131,oil pumping station,oil pumping station,http://www.geonames.org/ontology#S.PMPO,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1132,oil refinery,oil refinery,http://www.geonames.org/ontology#S.OILR,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1133,oil well,oil well,http://www.geonames.org/ontology#S.OILW,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1134,oilfield,oilfield,http://www.geonames.org/ontology#L.OILF,http://www.geonames.org/ontology#L,http://wordnet-rdf.princeton.edu/wn31/oilfield-n,1,http://wordnet-rdf.princeton.edu/wn31/108677492-n,2,http://wordnet-rdf.princeton.edu/wn31/108677077-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1135,old territory,,,,,,,,,old territory,http://dbpedia.org/ontology/OldTerritory,http://dbpedia.org/ontology/Territory,,,,,,,,,,,,,,,,,,,,,
pv1136,olive grove,olive grove,http://www.geonames.org/ontology#V.GRVO,http://www.geonames.org/ontology#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1137,olive oil mill,olive oil mill,http://www.geonames.org/ontology#S.MLO,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1138,opera,,,,http://wordnet-rdf.princeton.edu/wn31/opera-n,2,http://wordnet-rdf.princeton.edu/wn31/103855334-n,0,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1139,opera house,opera house,http://www.geonames.org/ontology#S.OPRA,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/opera+house-n,1,http://wordnet-rdf.princeton.edu/wn31/103855334-n,0,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1140,opium den,,,,http://wordnet-rdf.princeton.edu/wn31/opium+den-n,1,http://wordnet-rdf.princeton.edu/wn31/103856644-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1141,oracle,,,,http://wordnet-rdf.princeton.edu/wn31/oracle-n,3,http://wordnet-rdf.princeton.edu/wn31/103858428-n,0,http://wordnet-rdf.princeton.edu/wn31/104217457-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1142,orange grove,,,,http://wordnet-rdf.princeton.edu/wn31/orange+grove-n,1,http://wordnet-rdf.princeton.edu/wn31/103858543-n,0,http://wordnet-rdf.princeton.edu/wn31/103468764-n,,,,,,,,,,,,,,,,,,,,,,,,
